"site","terr","bird","sex","age_class","doy","hour","predator_playback","effort_hr","effort_min","lat","lon","canopy","edge_dist","elev","temp_c","rain_mm_hr","flock_size","provisioning_visits","site_id","terr_id","bird_id"
"S1","T2","B1","M","HY",158,7,"0",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,31.3446045603916,0.5352455720586,6,1,"S1","T2","B1"
"S1","T2","B1","M","HY",125,8,"1",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,29.7962520799421,0.243169524993686,6,0,"S1","T2","B1"
"S1","T2","B1","M","HY",63,9,"0",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,27.2417737484923,0.009375426543872,7,1,"S1","T2","B1"
"S1","T2","B1","M","HY",122,10,"1",0.770510384212007,46,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,29.4107743169638,0.0842663608354842,6,2,"S1","T2","B1"
"S1","T2","B1","M","HY",61,6,"0",0.881810696908999,53,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,26.9599400742229,0.0143607365386156,7,1,"S1","T2","B1"
"S1","T2","B1","M","HY",147,10,"1",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,30.0527404706642,0.125126973054192,7,0,"S1","T2","B1"
"S1","T2","B1","M","HY",85,6,"0",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,30.0638239860893,0.134514137292046,6,1,"S1","T2","B1"
"S1","T2","B1","M","HY",148,10,"1",0.704519215015081,42,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,27.5460609829634,0.450040432245447,7,1,"S1","T2","B1"
"S1","T2","B1","M","HY",144,9,"0",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,29.4792379128958,0.212311341113498,7,1,"S1","T2","B1"
"S1","T2","B1","M","HY",98,9,"0",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,29.0107600258398,0.190462919396924,8,2,"S1","T2","B1"
"S1","T2","B1","M","HY",132,9,"1",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,28.641665356512,0.0778534093129628,5,1,"S1","T2","B1"
"S1","T2","B1","M","HY",108,11,"1",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,31.493958079753,0.0281159530732936,7,0,"S1","T2","B1"
"S1","T2","B2","M","HY",78,7,"0",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,27.978811991489,0.0849858641514404,8,2,"S1","T2","B2"
"S1","T2","B2","M","HY",157,9,"1",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,28.9898004545802,0.00406282091131572,6,5,"S1","T2","B2"
"S1","T2","B2","M","HY",108,9,"1",0.920143775232969,55,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,28.4811008034535,0.0646706789313412,7,1,"S1","T2","B2"
"S1","T2","B2","M","HY",125,6,"1",0.958778482329958,58,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,31.0905530827073,0.11594797501337,6,2,"S1","T2","B2"
"S1","T2","B2","M","HY",134,7,"0",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,32.456301967115,0.00997091682061751,7,2,"S1","T2","B2"
"S1","T2","B2","M","HY",139,11,"1",0.806287686235827,48,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,30.1292090986767,0.350259380735849,7,1,"S1","T2","B2"
"S1","T2","B2","M","HY",110,11,"0",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,29.7481382730217,0.0940274890398751,7,0,"S1","T2","B2"
"S1","T2","B2","M","HY",97,7,"0",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,27.9907242675506,0.0179471331772351,7,5,"S1","T2","B2"
"S1","T2","B2","M","HY",151,11,"0",0.805028045177236,48,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,31.924732150818,0.300892710209526,5,1,"S1","T2","B2"
"S1","T2","B2","M","HY",87,6,"1",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,29.5566626155708,0.0948287598141148,7,0,"S1","T2","B2"
"S1","T2","B2","M","HY",85,7,"1",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,25.8012629311423,0.146808562154864,6,2,"S1","T2","B2"
"S1","T2","B2","M","HY",90,8,"1",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,28.0518338742333,0.0279142093325628,7,2,"S1","T2","B2"
"S1","T2","B2","M","HY",103,8,"1",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,29.0871761420234,0.123974221930849,5,3,"S1","T2","B2"
"S1","T2","B2","M","HY",140,10,"0",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,28.9589128814926,0.157024073910532,7,1,"S1","T2","B2"
"S1","T2","B2","M","HY",107,9,"0",1,60,9.14125109863683,-79.7276004086604,0.642468135742695,57,109.202286877599,29.1878493828996,0.611881649881363,8,3,"S1","T2","B2"
"S1","T3","B1","F","HY",94,11,"1",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,27.6419628331202,0.10965494763313,8,3,"S1","T3","B1"
"S1","T3","B1","F","HY",92,11,"1",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,29.3462026453077,0.0720839591725074,9,0,"S1","T3","B1"
"S1","T3","B1","F","HY",120,8,"0",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,30.3238518702,0.0405622191997922,10,3,"S1","T3","B1"
"S1","T3","B1","F","HY",76,9,"1",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,29.133841975104,0.00233420311240305,9,0,"S1","T3","B1"
"S1","T3","B1","F","HY",125,9,"0",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,30.5434262508114,0.191139653114855,8,0,"S1","T3","B1"
"S1","T3","B1","F","HY",94,6,"0",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,30.9150290648619,0.0548065700818299,9,0,"S1","T3","B1"
"S1","T3","B1","F","HY",132,8,"1",0.931418726059906,56,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,29.7182099882701,0.508165829253226,7,3,"S1","T3","B1"
"S1","T3","B1","F","HY",151,9,"0",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,27.7607944570193,0.125125425741523,7,2,"S1","T3","B1"
"S1","T3","B1","F","HY",154,9,"1",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,30.3722164811854,1.10836572443547,9,1,"S1","T3","B1"
"S1","T3","B1","F","HY",97,6,"0",0.773884078054465,46,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,29.9087849536473,0.153441435668212,8,1,"S1","T3","B1"
"S1","T3","B1","F","HY",81,10,"0",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,27.9243319258482,0.0149331915953887,10,3,"S1","T3","B1"
"S1","T3","B1","F","HY",72,9,"1",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,29.6411515514998,0.0117403833597065,9,1,"S1","T3","B1"
"S1","T3","B1","F","HY",85,6,"0",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,29.9100895009946,0.0737753526106529,7,1,"S1","T3","B1"
"S1","T3","B1","F","HY",114,10,"0",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,30.3938615019639,0.1585226479678,9,1,"S1","T3","B1"
"S1","T3","B1","F","HY",149,11,"1",0.657346141134496,39,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,30.426266021783,0.156927092449197,7,2,"S1","T3","B1"
"S1","T3","B1","F","HY",115,10,"0",0.604101167554081,36,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,29.1176026959239,0.210537538427174,8,1,"S1","T3","B1"
"S1","T3","B2","F","HY",160,11,"0",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,30.0984870080931,0.39622573740147,7,5,"S1","T3","B2"
"S1","T3","B2","F","HY",100,11,"1",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,29.8140965986088,0.358655199189469,9,2,"S1","T3","B2"
"S1","T3","B2","F","HY",146,6,"1",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,31.4938994130732,0.0917892021426026,8,1,"S1","T3","B2"
"S1","T3","B2","F","HY",147,10,"0",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,29.9814236098817,0.207757424230108,8,2,"S1","T3","B2"
"S1","T3","B2","F","HY",139,9,"0",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,29.404427393143,0.552375321370872,9,4,"S1","T3","B2"
"S1","T3","B2","F","HY",69,7,"0",0.801567888503607,48,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,30.7784397749666,0.13649351504965,6,0,"S1","T3","B2"
"S1","T3","B2","F","HY",124,11,"0",1,60,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,30.6429989225327,0.621956261781074,8,2,"S1","T3","B2"
"S1","T3","B2","F","HY",102,7,"0",0.890659513535243,53,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,28.2453662870563,0.235974995251321,8,7,"S1","T3","B2"
"S1","T3","B2","F","HY",156,9,"0",0.809488783267204,49,9.14123214483846,-79.7267102038656,0.826188375287173,12,109.202286877599,31.4519378516088,0.852151344624379,6,3,"S1","T3","B2"
"S1","T4","B1","F","HY",121,6,"1",0.720515456917235,43,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,30.0211791404006,0.00158115028223684,4,0,"S1","T4","B1"
"S1","T4","B1","F","HY",125,9,"0",1,60,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,31.0358259859171,0.116591380302927,5,1,"S1","T4","B1"
"S1","T4","B1","F","HY",78,6,"0",0.975807235924677,59,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,28.3217062957763,0.0791016896930209,5,0,"S1","T4","B1"
"S1","T4","B1","F","HY",119,7,"0",1,60,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,29.8241226918227,0.118389114143102,4,0,"S1","T4","B1"
"S1","T4","B1","F","HY",110,8,"1",1,60,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,29.7284376490248,0.0415971888750093,4,0,"S1","T4","B1"
"S1","T4","B1","F","HY",157,10,"1",1,60,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,30.8254391684996,0.247063115002998,6,2,"S1","T4","B1"
"S1","T4","B1","F","HY",100,8,"1",1,60,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,28.5189803035522,0.323674059603631,6,1,"S1","T4","B1"
"S1","T4","B1","F","HY",135,11,"0",1,60,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,29.4417397540235,0.269770757437059,5,1,"S1","T4","B1"
"S1","T4","B1","F","HY",145,8,"1",1,60,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,30.105704952049,0.145551009391831,6,1,"S1","T4","B1"
"S1","T4","B1","F","HY",151,7,"1",1,60,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,30.5503202159075,0.0134299148209754,4,3,"S1","T4","B1"
"S1","T4","B1","F","HY",148,10,"1",1,60,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,29.9592407958778,0.0142776706719963,5,1,"S1","T4","B1"
"S1","T4","B1","F","HY",132,8,"1",1,60,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,30.5619569159653,0.170948251461132,6,0,"S1","T4","B1"
"S1","T4","B1","F","HY",130,10,"0",1,60,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,28.8242154700808,0.173554332885945,5,1,"S1","T4","B1"
"S1","T4","B1","F","HY",156,6,"0",1,60,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,28.6176128405561,0.298938272182659,4,3,"S1","T4","B1"
"S1","T4","B1","F","HY",82,9,"1",1,60,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,30.7243726664161,0.0603941922259272,5,1,"S1","T4","B1"
"S1","T4","B1","F","HY",77,11,"0",0.517247991710715,31,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,28.6876861130486,0.0123419554117835,5,1,"S1","T4","B1"
"S1","T4","B1","F","HY",130,11,"1",1,60,9.14107527406459,-79.7272553530945,0.407327720658804,63,109.202286877599,29.6698642051297,0.00834989312587051,6,0,"S1","T4","B1"
"S1","T5","B1","F","HY",115,10,"0",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,29.4434540375681,0.099439155377286,7,1,"S1","T5","B1"
"S1","T5","B1","F","HY",100,7,"0",0.709792260539999,43,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,30.1932254186572,0.0729520383034774,6,1,"S1","T5","B1"
"S1","T5","B1","F","HY",149,7,"0",0.80488075920379,48,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,30.0901513353782,0.336389112097745,5,1,"S1","T5","B1"
"S1","T5","B1","F","HY",111,6,"1",0.802607056877684,48,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,29.8835687160382,0.113511073656215,4,1,"S1","T5","B1"
"S1","T5","B1","F","HY",148,6,"1",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,30.022421790883,0.471124931794306,6,0,"S1","T5","B1"
"S1","T5","B1","F","HY",116,7,"0",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,29.2075466691175,0.0367170219769732,7,1,"S1","T5","B1"
"S1","T5","B1","F","HY",110,9,"1",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,30.3423314803944,0.108791195995788,5,0,"S1","T5","B1"
"S1","T5","B1","F","HY",115,7,"0",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,29.9491969257767,0.0243582142060286,6,2,"S1","T5","B1"
"S1","T5","B1","F","HY",155,7,"1",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,31.900712961695,0.926131677275363,5,0,"S1","T5","B1"
"S1","T5","B1","F","HY",113,9,"1",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,28.367147019795,0.295232250456609,5,3,"S1","T5","B1"
"S1","T5","B1","F","HY",154,11,"1",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,30.1790565382302,0.216726688862257,7,2,"S1","T5","B1"
"S1","T5","B1","F","HY",76,8,"1",0.821165550717597,49,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,27.909874012753,0.163627804082949,7,1,"S1","T5","B1"
"S1","T5","B1","F","HY",150,9,"0",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,29.0542569839777,0.373462132033334,7,2,"S1","T5","B1"
"S1","T5","B1","F","HY",62,7,"1",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,28.6454815851126,0.100522008849955,6,1,"S1","T5","B1"
"S1","T5","B1","F","HY",140,6,"1",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,30.1598259906603,0.165622954814483,7,1,"S1","T5","B1"
"S1","T5","B2","F","HY",94,7,"1",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,27.3394226297195,0.257383582211808,6,5,"S1","T5","B2"
"S1","T5","B2","F","HY",89,10,"1",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,28.0704190462087,0.169633267073616,7,2,"S1","T5","B2"
"S1","T5","B2","F","HY",72,9,"0",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,26.6336995055649,0.069464526632654,5,1,"S1","T5","B2"
"S1","T5","B2","F","HY",149,11,"0",0.759975091530571,46,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,31.5894425275908,0.0358611737866136,4,2,"S1","T5","B2"
"S1","T5","B2","F","HY",61,9,"0",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,30.4479116954364,0.0163399092596179,6,0,"S1","T5","B2"
"S1","T5","B2","F","HY",132,6,"1",0.865243578816541,52,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,29.3731164580521,0.194860962689834,7,1,"S1","T5","B2"
"S1","T5","B2","F","HY",135,10,"0",0.756571035426044,45,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,30.1174996206291,0.449778445474502,5,1,"S1","T5","B2"
"S1","T5","B2","F","HY",146,10,"1",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,30.6682253083247,0.321175397016326,5,1,"S1","T5","B2"
"S1","T5","B2","F","HY",84,11,"0",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,31.8000015491605,0.0473287780227973,6,1,"S1","T5","B2"
"S1","T5","B2","F","HY",93,6,"0",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,26.1639976369384,0.0669700295029736,5,1,"S1","T5","B2"
"S1","T5","B2","F","HY",102,11,"0",0.908322423065406,54,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,28.7129432506257,0.123666382598129,5,1,"S1","T5","B2"
"S1","T5","B2","F","HY",152,11,"0",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,28.9011825460253,0.0605865112584709,4,0,"S1","T5","B2"
"S1","T5","B2","F","HY",152,10,"1",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,30.0713864872143,0.0812735072385403,7,3,"S1","T5","B2"
"S1","T5","B2","F","HY",112,8,"0",0.769198464867678,46,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,29.3545947708435,0.353390396512566,6,0,"S1","T5","B2"
"S1","T5","B2","F","HY",79,11,"0",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,27.4328246965816,0.02623205991482,7,1,"S1","T5","B2"
"S1","T5","B2","F","HY",100,10,"0",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,31.4520700424332,0.104531281297673,6,0,"S1","T5","B2"
"S1","T5","B2","F","HY",121,9,"0",1,60,9.14231400202475,-79.7285117753655,0.532504825624203,425,109.202286877599,30.2556337474012,0.680164800842249,5,1,"S1","T5","B2"
"S1","T6","B1","M","AHY",121,8,"0",0.591372970235312,35,9.141235141343,-79.7275058168437,0.457571639150101,54,109.202286877599,32.8194577919488,0.0990337445976671,4,0,"S1","T6","B1"
"S1","T6","B1","M","AHY",63,8,"0",1,60,9.141235141343,-79.7275058168437,0.457571639150101,54,109.202286877599,28.4879852318662,0.026341503461541,7,1,"S1","T6","B1"
"S1","T6","B1","M","AHY",84,9,"1",1,60,9.141235141343,-79.7275058168437,0.457571639150101,54,109.202286877599,27.0308756660451,0.0325931937342531,6,1,"S1","T6","B1"
"S1","T6","B1","M","AHY",87,9,"1",1,60,9.141235141343,-79.7275058168437,0.457571639150101,54,109.202286877599,27.7852848458738,0.152273237968884,7,3,"S1","T6","B1"
"S1","T6","B1","M","AHY",86,7,"0",1,60,9.141235141343,-79.7275058168437,0.457571639150101,54,109.202286877599,28.9707591593812,0.0328124814324381,6,3,"S1","T6","B1"
"S1","T6","B1","M","AHY",117,7,"1",1,60,9.141235141343,-79.7275058168437,0.457571639150101,54,109.202286877599,29.1448194285298,0.0601487056850901,6,1,"S1","T6","B1"
"S1","T6","B1","M","AHY",132,6,"0",1,60,9.141235141343,-79.7275058168437,0.457571639150101,54,109.202286877599,30.606723067909,0.278264174964766,5,2,"S1","T6","B1"
"S1","T6","B1","M","AHY",136,9,"1",1,60,9.141235141343,-79.7275058168437,0.457571639150101,54,109.202286877599,31.1210932620488,0.483700052189089,7,0,"S1","T6","B1"
"S1","T6","B1","M","AHY",85,6,"1",0.921780648186941,55,9.141235141343,-79.7275058168437,0.457571639150101,54,109.202286877599,29.1017138185526,0.192785118109972,6,1,"S1","T6","B1"
"S1","T6","B1","M","AHY",146,11,"0",1,60,9.141235141343,-79.7275058168437,0.457571639150101,54,109.202286877599,30.1710078661709,0.229290414559087,5,2,"S1","T6","B1"
"S1","T6","B1","M","AHY",134,11,"0",1,60,9.141235141343,-79.7275058168437,0.457571639150101,54,109.202286877599,29.441244037875,0.202060376235853,6,2,"S1","T6","B1"
"S1","T7","B1","M","AHY",133,8,"0",1,60,9.14141523213055,-79.7271884128678,0.323958260484117,110,109.202286877599,28.6507710006229,0.26015013433085,5,1,"S1","T7","B1"
"S1","T7","B1","M","AHY",93,10,"0",1,60,9.14141523213055,-79.7271884128678,0.323958260484117,110,109.202286877599,29.3678756716673,0.197638656514481,4,2,"S1","T7","B1"
"S1","T7","B1","M","AHY",111,8,"0",1,60,9.14141523213055,-79.7271884128678,0.323958260484117,110,109.202286877599,30.7598335682977,0.145997905994733,4,2,"S1","T7","B1"
"S1","T7","B1","M","AHY",113,10,"1",0.791860306473345,48,9.14141523213055,-79.7271884128678,0.323958260484117,110,109.202286877599,29.6220199573105,0.0778099346612567,5,3,"S1","T7","B1"
"S1","T7","B1","M","AHY",73,10,"0",1,60,9.14141523213055,-79.7271884128678,0.323958260484117,110,109.202286877599,28.9148920010163,0.115078715403277,4,4,"S1","T7","B1"
"S1","T7","B1","M","AHY",132,8,"0",1,60,9.14141523213055,-79.7271884128678,0.323958260484117,110,109.202286877599,32.8546110612446,0.36161244440377,5,0,"S1","T7","B1"
"S1","T7","B1","M","AHY",137,9,"1",1,60,9.14141523213055,-79.7271884128678,0.323958260484117,110,109.202286877599,32.5755635826382,0.410311770591715,3,0,"S1","T7","B1"
"S1","T7","B1","M","AHY",69,10,"0",1,60,9.14141523213055,-79.7271884128678,0.323958260484117,110,109.202286877599,27.2138261685959,0.0510534795825653,3,3,"S1","T7","B1"
"S1","T7","B1","M","AHY",95,11,"1",0.695137159576935,42,9.14141523213055,-79.7271884128678,0.323958260484117,110,109.202286877599,29.7009457572818,0.0335150957652324,4,0,"S1","T7","B1"
"S1","T7","B1","M","AHY",98,8,"1",0.919935321580151,55,9.14141523213055,-79.7271884128678,0.323958260484117,110,109.202286877599,28.3275641237844,0.204396067243057,6,2,"S1","T7","B1"
"S1","T7","B1","M","AHY",149,6,"0",0.483354862955263,29,9.14141523213055,-79.7271884128678,0.323958260484117,110,109.202286877599,31.1703124211354,0.156595880283486,5,1,"S1","T7","B1"
"S1","T7","B1","M","AHY",138,6,"1",1,60,9.14141523213055,-79.7271884128678,0.323958260484117,110,109.202286877599,30.1970518761596,0.362822623051988,6,2,"S1","T7","B1"
"S1","T8","B1","M","HY",91,7,"1",1,60,9.14133719220281,-79.7276059863295,0.549529192973607,103,109.202286877599,29.2039042039707,0.0359418075448453,6,1,"S1","T8","B1"
"S1","T8","B1","M","HY",75,11,"0",1,60,9.14133719220281,-79.7276059863295,0.549529192973607,103,109.202286877599,27.0800286267919,0.0356439229487289,6,2,"S1","T8","B1"
"S1","T8","B1","M","HY",64,7,"0",1,60,9.14133719220281,-79.7276059863295,0.549529192973607,103,109.202286877599,28.9976470581405,0.154088951087914,7,1,"S1","T8","B1"
"S1","T8","B1","M","HY",149,9,"0",1,60,9.14133719220281,-79.7276059863295,0.549529192973607,103,109.202286877599,30.2415203526812,0.523102056380905,7,2,"S1","T8","B1"
"S1","T8","B1","M","HY",87,10,"1",0.917206508702189,55,9.14133719220281,-79.7276059863295,0.549529192973607,103,109.202286877599,28.1543703544096,0.127195295003065,5,4,"S1","T8","B1"
"S1","T8","B1","M","HY",122,8,"0",1,60,9.14133719220281,-79.7276059863295,0.549529192973607,103,109.202286877599,29.8805157470289,0.405968610462807,6,0,"S1","T8","B1"
"S1","T8","B1","M","HY",73,10,"1",1,60,9.14133719220281,-79.7276059863295,0.549529192973607,103,109.202286877599,28.102228873742,0.0551957718125374,6,1,"S1","T8","B1"
"S1","T8","B1","M","HY",87,6,"1",1,60,9.14133719220281,-79.7276059863295,0.549529192973607,103,109.202286877599,30.6537111179882,0.156487067964088,5,1,"S1","T8","B1"
